name,region,year,income,population,lifeExpectancy
Iceland,Europe & Central Asia,1927,3236.57,15478090.909090908,58.12
Ireland,Europe & Central Asia,1927,3795.01,2957000.0,56.82857142857143
Italy,Europe & Central Asia,1927,3578.97,39848000.0,52.58
Luxembourg,Europe & Central Asia,1927,4022.3506896551717,15478090.909090908,55.86
"Macedonia, FYR",Europe & Central Asia,1927,1612.32,15478090.909090908,56.82857142857143
Montenegro,Europe & Central Asia,1927,2239.71,15478090.909090908,56.82857142857143
Netherlands,Europe & Central Asia,1927,6211.6,7576000.0,62.65
Norway,Europe & Central Asia,1927,4469.0,2775000.0,62.87
Poland,Europe & Central Asia,1927,3301.61,27148000.0,56.82857142857143
Portugal,Europe & Central Asia,1927,2338.95,6538000.0,56.82857142857143
Romania,Europe & Central Asia,1927,2928.18,13574000.0,56.82857142857143
Serbia,Europe & Central Asia,1927,3029.72,15478090.909090908,56.82857142857143
Slovak Republic,Europe & Central Asia,1927,3881.4,15478090.909090908,56.82857142857143
Slovenia,Europe & Central Asia,1927,3565.7,15478090.909090908,56.82857142857143
Spain,Europe & Central Asia,1927,3896.12,22747000.0,48.49
Sweden,Europe & Central Asia,1927,5046.0,6081000.0,61.59
Switzerland,Europe & Central Asia,1927,9014.16,3956000.0,60.1
Turkey,Europe & Central Asia,1927,1299.53,14250000.0,56.82857142857143
United Kingdom,Europe & Central Asia,1927,7480.27,45389000.0,59.04
Australia,East Asia & Pacific,1927,7503.19,6188000.0,62.91
China,East Asia & Pacific,1927,979.96,483837000.0,44.5425
"Hong Kong, China",East Asia & Pacific,1927,2339.3033333333337,725000.0,44.5425
Indonesia,East Asia & Pacific,1927,870.85,58429000.0,30.0
Japan,East Asia & Pacific,1927,2614.09,61430000.0,45.66
"Korea, Dem. Rep.",East Asia & Pacific,1927,1136.0,48021357.14285714,44.5425
"Korea, Rep.",East Asia & Pacific,1927,969.0,13356000.0,44.5425
"Macao, China",East Asia & Pacific,1927,2339.3033333333337,157000.0,44.5425
Malaysia,East Asia & Pacific,1927,1557.04,4128000.0,44.5425
Myanmar,East Asia & Pacific,1927,937.88,14067000.0,44.5425
New Zealand,East Asia & Pacific,1927,6340.65,1437000.0,44.5425
Philippines,East Asia & Pacific,1927,1466.19,12305000.0,44.5425
Singapore,East Asia & Pacific,1927,1964.79,532000.0,44.5425
Taiwan,East Asia & Pacific,1927,1732.0,4289000.0,39.6
Thailand,East Asia & Pacific,1927,2339.3033333333337,11419000.0,44.5425
Cape Verde,Sub-Saharan Africa,1928,529.83,23311478.319254495,54.94365044330598
South Africa,Sub-Saharan Africa,1928,2867.08,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1928,802.0,5730000.0,54.94365044330598
India,South Asia,1928,684.0,5730000.0,54.94365044330598
Pakistan,South Asia,1928,877.0,5730000.0,54.94365044330598
Sri Lanka,South Asia,1928,1036.82,5730000.0,54.94365044330598
Iraq,Middle East & North Africa,1928,2459.25,23311478.319254495,54.94365044330598
Argentina,America,1928,5356.78,11282000.0,48.24249999999999
Bolivia,America,1928,3528.604285714286,2343000.0,48.24249999999999
Brazil,America,1928,1177.58,32234000.0,48.24249999999999
Canada,America,1928,7504.92,10107000.0,58.57
Chile,America,1928,3372.55,4140494.0,48.24249999999999
Colombia,America,1928,1399.43,7624000.0,48.24249999999999
Costa Rica,America,1928,2094.67,480000.0,48.24249999999999
Cuba,America,1928,3528.604285714286,3693000.0,48.24249999999999
Ecuador,America,1928,3528.604285714286,1912000.0,48.24249999999999
El Salvador,America,1928,2074.46,1390000.0,48.24249999999999
Guatemala,America,1928,1856.8,1735000.0,48.24249999999999
Haiti,America,1928,3528.604285714286,2359000.0,48.24249999999999
Honduras,America,1928,2504.1,910000.0,48.24249999999999
Jamaica,America,1928,3528.604285714286,966000.0,41.6
Mexico,America,1928,2406.84,16613000.0,34.5
Nicaragua,America,1928,2603.82,670000.0,48.24249999999999
Panama,America,1928,3528.604285714286,504000.0,48.24249999999999
Paraguay,America,1928,3528.604285714286,841000.0,48.24249999999999
Peru,America,1928,2650.85,5312000.0,48.24249999999999
Puerto Rico,America,1928,3528.604285714286,1502000.0,48.24249999999999
Trinidad and Tobago,America,1928,3528.604285714286,392000.0,48.24249999999999
United States,America,1928,9892.79,120971000.0,58.3
Uruguay,America,1928,4504.87,1646000.0,48.24249999999999
Albania,Europe & Central Asia,1928,4178.064137931035,972000.0,57.36785714285714
Austria,Europe & Central Asia,1928,5657.6,6643000.0,57.36785714285714
Belgium,Europe & Central Asia,1928,6598.97,7968000.0,57.53
Bosnia and Herzegovina,Europe & Central Asia,1928,883.37,15596136.363636363,57.36785714285714
Bulgaria,Europe & Central Asia,1928,1573.86,5873000.0,57.36785714285714
Croatia,Europe & Central Asia,1928,2830.35,15596136.363636363,57.36785714285714
Denmark,Europe & Central Asia,1928,6022.47,3497000.0,61.93
Finland,Europe & Central Asia,1928,3720.77,3396000.0,53.71
France,Europe & Central Asia,1928,6139.65,41050000.0,55.44
Germany,Europe & Central Asia,1928,6418.17,64393000.0,57.36785714285714
Greece,Europe & Central Asia,1928,3435.92,6205000.0,46.17
Hungary,Europe & Central Asia,1928,4602.36,8520000.0,57.36785714285714
Iceland,Europe & Central Asia,1928,3359.91,15596136.363636363,61.81
Ireland,Europe & Central Asia,1928,3915.26,2944000.0,57.36785714285714
Italy,Europe & Central Asia,1928,3782.3,40186000.0,52.67
Luxembourg,Europe & Central Asia,1928,4178.064137931035,15596136.363636363,55.35
"Macedonia, FYR",Europe & Central Asia,1928,1729.42,15596136.363636363,57.36785714285714
Montenegro,Europe & Central Asia,1928,2402.38,15596136.363636363,57.36785714285714
Netherlands,Europe & Central Asia,1928,6408.23,7679000.0,63.74
Norway,Europe & Central Asia,1928,4658.0,2785000.0,63.4
Poland,Europe & Central Asia,1928,3342.48,27509000.0,57.36785714285714
Portugal,Europe & Central Asia,1928,2087.28,6619000.0,57.36785714285714
Romania,Europe & Central Asia,1928,2888.6,13760000.0,57.36785714285714
Serbia,Europe & Central Asia,1928,3249.77,15596136.363636363,57.36785714285714
Slovak Republic,Europe & Central Asia,1928,4199.46,15596136.363636363,57.36785714285714
Slovenia,Europe & Central Asia,1928,3824.67,15596136.363636363,57.36785714285714
Spain,Europe & Central Asia,1928,3872.19,22977000.0,48.67
Sweden,Europe & Central Asia,1928,5167.0,6097000.0,62.27
Switzerland,Europe & Central Asia,1928,9441.41,3988000.0,60.47
Turkey,Europe & Central Asia,1928,1412.59,14476000.0,57.36785714285714
United Kingdom,Europe & Central Asia,1928,7539.42,45578000.0,59.99
Australia,East Asia & Pacific,1928,7378.65,6304000.0,62.96
China,East Asia & Pacific,1928,993.16,485552000.0,42.620000000000005
"Hong Kong, China",East Asia & Pacific,1928,2444.5991666666664,753000.0,42.620000000000005
Indonesia,East Asia & Pacific,1928,891.62,59140000.0,42.620000000000005
Japan,East Asia & Pacific,1928,2780.19,62361000.0,42.620000000000005
"Korea, Dem. Rep.",East Asia & Pacific,1928,1130.0,52057923.07692308,33.61
"Korea, Rep.",East Asia & Pacific,1928,965.0,13535000.0,33.61
Malaysia,East Asia & Pacific,1928,1729.11,4221000.0,42.620000000000005
Myanmar,East Asia & Pacific,1928,957.51,14215000.0,42.620000000000005
New Zealand,East Asia & Pacific,1928,6961.01,1454000.0,42.620000000000005
Philippines,East Asia & Pacific,1928,1494.0,12543000.0,42.620000000000005
Singapore,East Asia & Pacific,1928,2334.94,553000.0,42.620000000000005
Taiwan,East Asia & Pacific,1928,1720.0,4388000.0,40.3
Thailand,East Asia & Pacific,1928,2444.5991666666664,11734000.0,42.620000000000005
Cape Verde,Sub-Saharan Africa,1929,532.01,23311478.319254495,54.94365044330598
South Africa,Sub-Saharan Africa,1929,2847.2,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1929,827.0,34427000.0,54.94365044330598
India,South Asia,1929,704.0,275861000.0,54.94365044330598
Pakistan,South Asia,1929,904.0,22812000.0,54.94365044330598
Sri Lanka,South Asia,1929,1101.67,5669000.0,54.94365044330598
Iraq,Middle East & North Africa,1929,2493.77,23311478.319254495,54.94365044330598
Argentina,America,1929,5456.67,11592000.0,48.7175
Bolivia,America,1929,3624.7473333333332,2370000.0,48.7175
Brazil,America,1929,1164.62,32894000.0,48.7175
Canada,America,1929,7350.88,10305000.0,57.97
Chile,America,1929,3497.1,4201905.0,48.7175
Colombia,America,1929,1413.64,7821000.0,48.7175
Costa Rica,America,1929,1965.69,490000.0,48.7175
Cuba,America,1929,4148.69,3742000.0,48.7175
Ecuador,America,1929,3624.7473333333332,1928000.0,48.7175
El Salvador,America,1929,2047.83,1410000.0,48.7175
Guatemala,America,1929,2051.3,1753000.0,48.7175
Haiti,America,1929,3624.7473333333332,2390000.0,48.7175
Honduras,America,1929,2425.88,930000.0,48.7175
Jamaica,America,1929,3624.7473333333332,985000.0,43.0
Mexico,America,1929,2274.99,16875000.0,35.4
Nicaragua,America,1929,2866.65,680000.0,48.7175
Panama,America,1929,3624.7473333333332,506000.0,48.7175
Paraguay,America,1929,3624.7473333333332,860000.0,48.7175
Peru,America,1929,2882.33,5396000.0,48.7175
Puerto Rico,America,1929,3624.7473333333332,1526000.0,48.7175
Trinidad and Tobago,America,1929,3624.7473333333332,398000.0,48.7175
United States,America,1929,10387.38,122245000.0,58.5
Uruguay,America,1929,4437.56,1685000.0,48.7175
Albania,Europe & Central Asia,1929,1417.53,977000.0,35.4
Austria,Europe & Central Asia,1929,5721.43,6664000.0,55.19200000000001
Belgium,Europe & Central Asia,1929,6763.13,8032000.0,55.07
Bosnia and Herzegovina,Europe & Central Asia,1929,916.93,15709363.636363637,55.19200000000001
Bulgaria,Europe & Central Asia,1929,1523.89,5950000.0,55.19200000000001
Croatia,Europe & Central Asia,1929,2937.87,15709363.636363637,55.19200000000001
Denmark,Europe & Central Asia,1929,6395.75,3518000.0,62.0
Finland,Europe & Central Asia,1929,3733.94,3424000.0,51.28
France,Europe & Central Asia,1929,6647.68,41230000.0,54.27
Germany,Europe & Central Asia,1929,6357.62,64739000.0,55.19200000000001
Greece,Europe & Central Asia,1929,3606.72,6275000.0,49.97
Hungary,Europe & Central Asia,1929,4718.3,8583000.0,55.19200000000001
Iceland,Europe & Central Asia,1929,3552.27,15709363.636363637,60.55
Ireland,Europe & Central Asia,1929,4039.53,2937000.0,55.19200000000001
Italy,Europe & Central Asia,1929,3881.82,40469000.0,52.29
Luxembourg,Europe & Central Asia,1929,4222.461333333334,15709363.636363637,52.7
"Macedonia, FYR",Europe & Central Asia,1929,1795.11,15709363.636363637,55.19200000000001
Montenegro,Europe & Central Asia,1929,2493.64,15709363.636363637,55.19200000000001
Netherlands,Europe & Central Asia,1929,6457.97,7782000.0,62.19
Norway,Europe & Central Asia,1929,5089.0,2795000.0,62.47
Poland,Europe & Central Asia,1929,3383.85,27856000.0,55.19200000000001
Portugal,Europe & Central Asia,1929,2285.66,6701000.0,55.19200000000001
Romania,Europe & Central Asia,1929,2718.46,13952000.0,55.19200000000001
Serbia,Europe & Central Asia,1929,3373.22,15709363.636363637,55.19200000000001
Slovak Republic,Europe & Central Asia,1929,4291.43,15709363.636363637,55.19200000000001
Slovenia,Europe & Central Asia,1929,3969.96,15709363.636363637,55.19200000000001
Spain,Europe & Central Asia,1929,4104.43,23210000.0,49.49
Sweden,Europe & Central Asia,1929,5457.0,6113000.0,62.32
Switzerland,Europe & Central Asia,1929,9687.66,4022000.0,60.17
Turkey,Europe & Central Asia,1929,1606.65,14705000.0,55.19200000000001
United Kingdom,Europe & Central Asia,1929,7745.39,45672000.0,57.71
Australia,East Asia & Pacific,1929,7123.12,6396000.0,63.15
Brunei,East Asia & Pacific,1929,1440.53,52418769.23076923,52.025
China,East Asia & Pacific,1929,1006.55,487273000.0,52.025
"Hong Kong, China",East Asia & Pacific,1929,2339.647142857143,785000.0,52.025
Indonesia,East Asia & Pacific,1929,903.85,59863000.0,52.025
Japan,East Asia & Pacific,1929,2821.34,63244000.0,52.025
"Korea, Dem. Rep.",East Asia & Pacific,1929,1058.0,52418769.23076923,52.025
"Korea, Rep.",East Asia & Pacific,1929,903.0,13716000.0,52.025
Malaysia,East Asia & Pacific,1929,2093.56,4316000.0,52.025
Myanmar,East Asia & Pacific,1929,977.55,14364000.0,52.025
New Zealand,East Asia & Pacific,1929,7125.34,1471000.0,52.025
Philippines,East Asia & Pacific,1929,1516.23,12890000.0,52.025
Singapore,East Asia & Pacific,1929,3287.13,575000.0,52.025
Taiwan,East Asia & Pacific,1929,1807.0,4493000.0,40.9
Thailand,East Asia & Pacific,1929,691.86,12058000.0,52.025
Cape Verde,Sub-Saharan Africa,1930,534.2,23311478.319254495,32.65
Rwanda,Sub-Saharan Africa,1930,1658.9050000000002,23311478.319254495,31.8
South Africa,Sub-Saharan Africa,1930,2783.61,23311478.319254495,33.5
Bangladesh,South Asia,1930,824.0,5707000.0,54.94365044330598
India,South Asia,1930,701.0,5707000.0,54.94365044330598
Pakistan,South Asia,1930,901.0,5707000.0,54.94365044330598
Sri Lanka,South Asia,1930,1043.6,5707000.0,54.94365044330598
Iraq,Middle East & North Africa,1930,2528.78,23311478.319254495,54.94365044330598
Argentina,America,1930,5081.2,11896000.0,54.3
Bolivia,America,1930,3415.082666666667,2397000.0,41.61571428571428
Brazil,America,1930,1118.34,33568000.0,32.0
Canada,America,1930,6981.06,10488000.0,58.95
Chile,America,1930,2893.24,4265756.0,41.61571428571428
Colombia,America,1930,1384.68,7914000.0,32.0
Costa Rica,America,1930,2020.83,500000.0,42.2
Cuba,America,1930,3811.08,3837000.0,41.5
Ecuador,America,1930,3415.082666666667,1944000.0,41.61571428571428
El Salvador,America,1930,2055.71,1440000.0,28.7
Guatemala,America,1930,2117.3,1771000.0,41.61571428571428
Guyana,America,1930,3415.082666666667,10281293.739130436,41.42
Haiti,America,1930,3415.082666666667,2422000.0,41.61571428571428
Honduras,America,1930,2529.84,950000.0,33.9
Jamaica,America,1930,3415.082666666667,1009000.0,45.3
Mexico,America,1930,2095.67,17175000.0,36.2
Nicaragua,America,1930,2317.41,680000.0,41.61571428571428
Panama,America,1930,3415.082666666667,515000.0,35.9
Paraguay,America,1930,3415.082666666667,880000.0,41.61571428571428
Peru,America,1930,2512.78,5480000.0,41.61571428571428
Puerto Rico,America,1930,3415.082666666667,1552000.0,40.65
Trinidad and Tobago,America,1930,3415.082666666667,405000.0,41.61571428571428
United States,America,1930,9346.2,123668000.0,59.6
Uruguay,America,1930,4960.9,1713000.0,41.61571428571428
Albania,Europe & Central Asia,1930,4288.743103448276,982000.0,55.89117647058823
Austria,Europe & Central Asia,1930,5546.91,6684000.0,55.89117647058823
Belgium,Europe & Central Asia,1930,6865.1,8076000.0,57.17
Bosnia and Herzegovina,Europe & Central Asia,1930,886.2,15836954.545454545,55.89117647058823
Bulgaria,Europe & Central Asia,1930,1658.24,6027000.0,48.3
Croatia,Europe & Central Asia,1930,2839.43,15836954.545454545,55.89117647058823
Denmark,Europe & Central Asia,1930,6739.15,3542000.0,62.31
Finland,Europe & Central Asia,1930,3663.59,3449000.0,54.47
France,Europe & Central Asia,1930,6404.85,41610000.0,56.87
Germany,Europe & Central Asia,1930,6235.14,65084000.0,55.89117647058823
Greece,Europe & Central Asia,1930,3482.77,6351000.0,55.89117647058823
Hungary,Europe & Central Asia,1930,4580.82,8649000.0,50.21
Iceland,Europe & Central Asia,1930,3926.26,15836954.545454545,60.23
Ireland,Europe & Central Asia,1930,4144.23,2927000.0,55.89117647058823
Italy,Europe & Central Asia,1930,3664.52,40791000.0,55.2
Luxembourg,Europe & Central Asia,1930,4288.743103448276,15836954.545454545,56.8
"Macedonia, FYR",Europe & Central Asia,1930,1734.96,15836954.545454545,55.89117647058823
Montenegro,Europe & Central Asia,1930,2410.08,15836954.545454545,55.89117647058823
Netherlands,Europe & Central Asia,1930,6309.26,7884000.0,64.73
Norway,Europe & Central Asia,1930,5460.0,2807000.0,64.11
Poland,Europe & Central Asia,1930,3187.21,28204000.0,55.89117647058823
Portugal,Europe & Central Asia,1930,2229.87,6784000.0,55.89117647058823
Romania,Europe & Central Asia,1930,2875.09,14141000.0,55.89117647058823
Serbia,Europe & Central Asia,1930,3260.19,15836954.545454545,55.89117647058823
Slovak Republic,Europe & Central Asia,1930,4127.01,15836954.545454545,49.9
Slovenia,Europe & Central Asia,1930,3836.93,15836954.545454545,55.89117647058823
Spain,Europe & Central Asia,1930,3926.82,23445000.0,49.34
Sweden,Europe & Central Asia,1930,5517.0,6131000.0,63.19
Switzerland,Europe & Central Asia,1930,9556.05,4051000.0,61.43
Turkey,Europe & Central Asia,1930,1648.38,14928000.0,35.0
United Kingdom,Europe & Central Asia,1930,7657.49,45866000.0,60.89
Australia,East Asia & Pacific,1930,6372.4,6469000.0,64.96
China,East Asia & Pacific,1930,1015.72,489000000.0,32.0
"Hong Kong, China",East Asia & Pacific,1930,2398.0033333333336,821000.0,37.480000000000004
Indonesia,East Asia & Pacific,1930,904.26,60596000.0,37.480000000000004
Japan,East Asia & Pacific,1930,2572.21,64203000.0,37.480000000000004
"Korea, Dem. Rep.",East Asia & Pacific,1930,990.0,52785076.92307692,37.480000000000004
"Korea, Rep.",East Asia & Pacific,1930,845.0,13900000.0,37.480000000000004
Malaysia,East Asia & Pacific,1930,2035.7,4413000.0,30.6
Myanmar,East Asia & Pacific,1930,998.0,14515000.0,37.480000000000004
New Zealand,East Asia & Pacific,1930,6716.25,1493000.0,37.480000000000004
Philippines,East Asia & Pacific,1930,1483.09,13194000.0,30.9
Singapore,East Asia & Pacific,1930,3016.41,596000.0,37.480000000000004
Taiwan,East Asia & Pacific,1930,1827.0,4614000.0,41.5
Thailand,East Asia & Pacific,1930,2398.0033333333336,12392000.0,30.4
Vietnam,East Asia & Pacific,1930,2398.0033333333336,52785076.92307692,32.0
Cameroon,Sub-Saharan Africa,1931,1568.2350000000001,3023000.0,28.75
Cape Verde,Sub-Saharan Africa,1931,536.4,4677000.0,26.625
Kenya,Sub-Saharan Africa,1931,1568.2350000000001,3041000.0,26.625
Malawi,Sub-Saharan Africa,1931,1568.2350000000001,1603000.0,26.625
Mauritius,Sub-Saharan Africa,1931,1568.2350000000001,393000.0,26.625
Nigeria,Sub-Saharan Africa,1931,1568.2350000000001,19158000.0,26.625
